wav_id,발화문,상황,1번 감정,1번 감정세기,2번 감정,2번 감정세기,3번 감정,3번 감정세기,4번 감정,4번감정세기,5번 감정,5번 감정세기,나이,성별
5fbcbe034c55eb78bd7ce9de,헐 나 이벤트 당첨됐어.,happiness,happiness,1,surprise,2,neutral,0,happiness,1,surprise,1,30,male
5fbcc4f4cb503578af9ee933,그냥. 사람들이 좀 다쳐있더라고.,neutral,neutral,0,neutral,0,neutral,0,happiness,1,neutral,0,30,male
5fbcbef344697678c497bba7,작은 강아지라 그런지 딱히 놀라지는 않았어.,surprise,neutral,0,fear,1,neutral,0,neutral,0,neutral,0,30,male
5fbcc03444697678c497bbbc,그냥. 뭐 대단한 종목은 아닌데 영 오르질 않네.,sadness,neutral,0,sadness,1,neutral,0,happiness,1,neutral,0,30,male
5fbcb8fbcb503578af9ee8a9,응. 당분간은 이제 나 좀 쉬려고.,happiness,neutral,0,neutral,0,neutral,0,neutral,0,happiness,1,30,male
5fbcb6ec576e9378b67acfb7,말대로 내가 진행해볼게. 얘기해줘서 고마워.,disgust,neutral,0,neutral,0,happiness,1,happiness,1,happiness,1,30,male
5fbcb75244697678c497bb56,어. 고마워.,disgust,neutral,0,neutral,0,neutral,0,surprise,1,neutral,0,30,male
5fbcb64dcb503578af9ee88c,다시 이런일 발생 안하니까. 내가 사진 올릴게.,disgust,neutral,0,fear,1,neutral,0,neutral,0,neutral,0,30,male
5fbcb8c7576e9378b67acfc7,아. 나 드디어 프로젝트 끝났어.,happiness,neutral,0,sadness,1,neutral,0,neutral,0,happiness,1,30,male
5fbcc6264c55eb78bd7cea39,이걸 언제 다 버려!,disgust,angry,1,disgust,1,disgust,2,fear,1,disgust,2,21,female
5fbcb76f44697678c497bb57,그러게. 근데 진짜 무슨 짜장면집에서 벌레가 나오냐? 완전 어이없어.,disgust,sadness,1,sadness,1,sadness,1,neutral,0,disgust,1,21,female
5fbcc827cb503578af9ee94e,나 오늘 짭새가 몰려있길래 구경갔다왔어.,neutral,sadness,1,disgust,1,neutral,0,neutral,0,sadness,1,21,female
5fbcc8434c55eb78bd7cea48,"아, 그거나 그거나.",neutral,surprise,1,angry,1,neutral,0,neutral,0,disgust,2,21,female
5fbcc064cb503578af9ee902,아니 아까 해피 산책시키다가 깜짝 놀랐어.,surprise,surprise,1,sadness,1,surprise,2,surprise,1,sadness,1,21,female
5fbcc866cb503578af9ee950,그런 건 아닌데 짭새라고 말하면 재밌잖아.,neutral,neutral,0,happiness,1,neutral,0,neutral,0,disgust,1,21,female
5fbcc8ef44697678c497bc07,알겠어. 이제 경찰이라고 말하도록 노력할게.,neutral,neutral,0,sadness,1,neutral,0,neutral,0,neutral,0,21,female
5fbcc92d44697678c497bc0b,응 잘가. 다음에 또 보자.,neutral,neutral,0,angry,1,disgust,1,neutral,0,neutral,0,21,female
5fbcb91b4c55eb78bd7ce9ad,어! 그것도 괜찮다. 그동안 친구들 많이 못 만났거든.,happiness,surprise,1,happiness,1,neutral,0,neutral,0,neutral,0,21,female
5fbcc30acb503578af9ee920,나 축하해줘! 기분 좋은 일 생겼어.,happiness,disgust,1,happiness,1,happiness,1,happiness,1,happiness,1,21,female
5fbcc99ecb503578af9ee954,나 오늘 짭새가 몰려있길래 신기해서 구경갔다왔어.,neutral,disgust,1,sadness,1,neutral,0,happiness,1,neutral,0,21,female
5fbcc097576e9378b67ad022,해피 산책하다가 목줄이 끊어진 거야.,surprise,angry,1,angry,1,surprise,2,neutral,0,disgust,1,21,female
5fbcc9b1576e9378b67ad074,어. 오늘 날씨 꽤 좋더라? 바람도 선선하고.,neutral,neutral,0,surprise,1,neutral,0,neutral,0,neutral,0,21,female
5fbcc604cb503578af9ee944,쓰레기통에서 역겨운 냄새 나고있어.,disgust,angry,1,disgust,1,neutral,0,neutral,0,disgust,2,21,female
5fbcc9e4cb503578af9ee955,그러니까. 경찰들 진짜 고생 많이 하시는 거 같애.,neutral,neutral,0,neutral,0,neutral,0,happiness,1,neutral,0,21,female
5fbcbf65576e9378b67ad019,백화점 이벤트. 한 명 뽑는 건데 내가 됐다? 대박이지.,happiness,neutral,0,fear,1,neutral,0,happiness,1,neutral,0,21,female
5fbcc783576e9378b67ad06a,아니 불만을 어떤 식으로 풀어야되냐고.,angry,angry,1,neutral,0,disgust,2,neutral,0,angry,1,21,female
5fbcc751cb503578af9ee94c,어떤 식으로 풀어보면 좋을까?,angry,neutral,0,neutral,0,neutral,0,happiness,1,neutral,0,21,female
5fbcbe56cb503578af9ee8ed,응. 나 혼자야. 너무 무서워.,fear,neutral,0,fear,1,neutral,0,neutral,0,sadness,1,21,female
5fbcc637cb503578af9ee946,아 지금 우리 집에 방향제 없는데?,disgust,neutral,0,neutral,0,disgust,2,happiness,1,disgust,1,21,female
5fbcc6494c55eb78bd7cea3a,그래도 고마워. 덕분에 좀 치울 맛 난다.,disgust,sadness,1,neutral,0,sadness,2,happiness,1,sadness,1,21,female
5fbcc597cb503578af9ee940,다른 걸 쓰면 좀 나아질까?,angry,surprise,1,surprise,1,sadness,1,happiness,1,neutral,0,21,female
5fbcbe7a4c55eb78bd7ce9e5,역시 그렇게 하는게 좋겠지?,fear,neutral,0,surprise,1,neutral,0,neutral,0,neutral,0,21,female
5fbcc6d4576e9378b67ad066,아 짜증나. 그 새끼는 할 일도 없으면 집에나 갈 것이지 왜 나한테 그럴까?,angry,angry,1,angry,1,angry,1,neutral,0,angry,1,21,female
5fbcc583cb503578af9ee93f,그거 써봤는데 효과가 별로 없었어.,angry,fear,1,angry,1,neutral,0,neutral,0,sadness,1,21,female
5fbcc613576e9378b67ad064,내가 전에 음식물 쓰레기 제대로 안 버린게 상해서 그렇게 됐나봐.,disgust,sadness,1,disgust,1,sadness,2,neutral,0,neutral,0,21,female
5fbcc56f4c55eb78bd7cea37,내말이! 아 이 집 진짜 이상해.,angry,disgust,1,disgust,1,disgust,2,happiness,1,disgust,2,21,female
5fbcc6f544697678c497bbfb,아니 상사고 나발이고 나한테만 뭐라고 한다니까?,angry,angry,1,neutral,0,disgust,2,happiness,1,angry,1,21,female
5fbcb72ccb503578af9ee893,아하. 그러면 되겠다. 고마워.,disgust,happiness,1,neutral,0,surprise,2,neutral,0,neutral,0,21,female
5fbcbf7744697678c497bbb2,응! 내가 완전 갖고 싶었던 거야!,happiness,happiness,1,happiness,1,neutral,0,happiness,1,happiness,1,21,female
5fbcbfe8cb503578af9ee8fc,친구들한테도 자랑하러 가야지!,happiness,happiness,1,happiness,1,happiness,1,happiness,1,happiness,1,21,female
5fbcc53ecb503578af9ee939,아니 화장실은 청소를 해도 곰팡이가 없어지지를 않아.,angry,angry,1,neutral,0,sadness,1,neutral,0,disgust,1,21,female
5fbcc7144c55eb78bd7cea42,어! 완전 미친놈이야!,angry,angry,1,sadness,1,disgust,2,happiness,1,disgust,1,21,female
5fbcbe0844697678c497bb99,우리집 올라가는 엘레베이터라니까?,fear,neutral,0,fear,1,neutral,0,neutral,0,disgust,1,21,female
5fbcbfb644697678c497bbb4,알겠어. 아 기분 진짜 좋아.,happiness,happiness,1,angry,1,neutral,0,neutral,0,happiness,1,21,female
5fbcb6d5576e9378b67acfb6,벌레가 나왔는데 사진을 왜 찍어?,disgust,neutral,0,angry,1,surprise,1,neutral,0,neutral,0,21,female
5fbcc9c3576e9378b67ad075,뭐 싸움난 것 같던데?,neutral,neutral,0,surprise,1,neutral,0,neutral,0,neutral,0,21,female
5fbccc33576e9378b67ad084,코로나 때문에 집에서 재택 근무만 하니까 우울한 것 같아.,sadness,sadness,1,neutral,0,neutral,0,neutral,0,sadness,1,21,female
5fbcc0d24c55eb78bd7ce9fe,그러게. 목줄 다시 사야겠다.,surprise,neutral,0,neutral,0,neutral,0,happiness,1,sadness,1,21,female
5fbcc3524c55eb78bd7cea23,응! 우리 동아리 사람들이랑 같이 뛰어.,happiness,happiness,1,sadness,1,neutral,0,neutral,0,happiness,1,21,female
5fbcb660cb503578af9ee88e,아. 짜장면에서 벌레나왔다.,disgust,sadness,1,sadness,1,sadness,2,happiness,1,disgust,1,21,female
5fbcbf4644697678c497bbae,헐! 나 이벤트 당첨됐어!,happiness,surprise,2,fear,2,neutral,0,neutral,0,surprise,1,21,female
5fbccc15576e9378b67ad082,나 너무 우울해.,sadness,sadness,1,neutral,0,sadness,2,neutral,0,sadness,1,21,female
5fbccbc5576e9378b67ad080,그러게. 경찰도 쉬운 직업은 아닌가봐.,neutral,neutral,0,neutral,0,neutral,0,neutral,0,neutral,0,21,female
5fbcc31b44697678c497bbe1,마라톤 대회를 하는데 내 기록 새로 갱신했어.,happiness,neutral,0,happiness,1,neutral,0,happiness,1,happiness,1,21,female
5fbccb71576e9378b67ad07d,궁금하다. 이따가 뉴스 챙겨봐야지.,neutral,neutral,0,sadness,1,surprise,1,neutral,0,neutral,0,21,female
5fbcb86ccb503578af9ee8a5,나 드디어 프로젝트 끝났어.,happiness,disgust,1,angry,1,sadness,1,neutral,0,happiness,1,21,female
5fbcb897576e9378b67acfc4,기분 너무 좋아.,happiness,happiness,1,happiness,1,happiness,2,happiness,1,happiness,1,21,female
5fbccb604c55eb78bd7cea5c,잘 모르겠어. 큰 일이면 뉴스에 나오지 않을까?,neutral,surprise,1,neutral,0,neutral,0,neutral,0,neutral,0,21,female
5fbcb8ca576e9378b67acfc9,난 프로젝트 끝난 기념으로 집에서 좀 쉬려고.,happiness,happiness,1,angry,1,neutral,0,neutral,0,neutral,0,21,female
5fbccb524c55eb78bd7cea5b,"무슨 일인지는 몰라. 그냥, 그냥 몰려 있던데?",neutral,neutral,0,neutral,0,surprise,1,neutral,0,neutral,0,21,female
5fbcc33bcb503578af9ee923,에이. 선수일 것 까지야.,happiness,happiness,1,angry,1,neutral,0,neutral,0,happiness,1,21,female
5fbccb414c55eb78bd7cea5a,나 오늘 짭새가 몰려있길래 신기해서 구경갔다왔어.,neutral,neutral,0,neutral,0,neutral,0,neutral,0,neutral,0,21,female
5fbcc9facb503578af9ee956,너도 좋은 일만 가득하길 바랄게.,neutral,neutral,0,sadness,1,sadness,1,happiness,1,neutral,0,21,female
5fbccc6b576e9378b67ad086,엄청 무기력해. 어떻게해야 좋아질까?,sadness,neutral,0,angry,1,sadness,1,happiness,1,sadness,2,21,female
5fbcc5a84c55eb78bd7cea38,알겠어 고마워. 아 빨리 곰팡이 좀 없어졌으면 좋겠다.,angry,happiness,1,sadness,1,disgust,2,neutral,0,angry,1,21,female
5fbccca1cb503578af9ee961,"아니, 비타민이 많이 들어있는 과일이 뭐가 있는데?",sadness,neutral,0,angry,1,neutral,0,neutral,0,neutral,0,21,female
5fbccdf444697678c497bc1b,아니 무슨 소리야. 내가 지금 손해를 봤다니까?,sadness,fear,1,angry,1,angry,1,happiness,1,disgust,1,21,female
5fbccdd44c55eb78bd7cea66,몰라. 그냥 주식 가격이 확 떨어졌어.,sadness,sadness,1,disgust,1,disgust,2,neutral,0,fear,2,21,female
5fbcc0c1576e9378b67ad024,응. 괜찮아. 집 오니까 진정되더라고.,surprise,neutral,0,angry,1,neutral,0,happiness,1,neutral,0,21,female
5fbccd224c55eb78bd7cea62,단톡방에서 친구가 알려줘서 시작했는데 지금 계속 손해보는 중이야.,sadness,sadness,1,neutral,0,sadness,2,neutral,0,sadness,1,21,female
5fbcbddccb503578af9ee8e6,나 엘레베이터에 갇혔어.,fear,sadness,1,neutral,0,sadness,2,happiness,1,fear,1,21,female
5fbcccfc576e9378b67ad089,나 요즘 주식 시작했어.,sadness,neutral,0,sadness,1,neutral,0,happiness,1,sadness,1,21,female
5fbcc364576e9378b67ad04d,축하해줘서 정말 고마워.,happiness,happiness,1,neutral,0,happiness,2,neutral,0,happiness,1,21,female
5fbcc0accb503578af9ee909,다행히 멀리 도망가진 않아서 괜찮았어.,surprise,neutral,0,neutral,0,neutral,0,happiness,1,neutral,0,21,female
5fbcce224c55eb78bd7cea68,친구가 알려줘서 주식을 시작했는데 가격이 떨어졌다고!,sadness,sadness,1,fear,1,neutral,0,happiness,1,disgust,2,21,female
5fbcbdeb44697678c497bb98,여기 우리집 올라가는 엘레베이터.,fear,sadness,1,sadness,2,sadness,2,neutral,0,sadness,1,21,female
5fbccc8fcb503578af9ee960,비타민이 듬뿍 들어있는 과일이 뭐가 있을까?,sadness,neutral,0,sadness,1,neutral,0,neutral,0,neutral,0,21,female
5fbcbe85576e9378b67ad00c,그것도 좋은 생각인거 같은데?,happiness,sadness,1,angry,1,neutral,0,neutral,0,neutral,0,23,male
5fbcc6744c55eb78bd7cea3d,경찰이나 짭새나 똑같애. 왜 그래?,neutral,neutral,0,sadness,1,neutral,0,happiness,1,neutral,0,23,male
5fbcbf19576e9378b67ad013,요새 밖에 나가지도 못하고 나 요새 너무 우울해.,sadness,disgust,1,neutral,0,sadness,1,neutral,0,sadness,1,23,male
5fbcc1f444697678c497bbd3,무슨 소리야? 나 마라톤대회에서 기록 세워서 기분 좋다고.,happiness,neutral,0,neutral,0,neutral,0,neutral,0,neutral,0,23,male
5fbcc683cb503578af9ee947,나는 그렇게 느끼지 않는데. 짭새는 경찰이고 경찰은 짭새지.,neutral,neutral,0,neutral,0,neutral,0,neutral,0,neutral,0,23,male
5fbcbf4dcb503578af9ee8f4,조금 무기력한 느낌이 들긴 하지.,sadness,sadness,1,neutral,0,neutral,0,neutral,0,neutral,0,23,male
5fbcc157576e9378b67ad02b,해피가 너무 짖어대가지고 주변 사람들이 놀라긴 했어.,surprise,sadness,1,neutral,0,neutral,0,neutral,0,sadness,1,23,male
5fbcc7e2576e9378b67ad06c,응 오늘 날씨 굉장히 좋았지.,neutral,neutral,0,sadness,1,neutral,0,happiness,1,neutral,0,23,male
5fbccb93576e9378b67ad07e,저번 마라톤 대회에서 좋은 성적을 거뒀어.,happiness,sadness,1,sadness,1,neutral,0,happiness,1,neutral,0,23,male
5fbcbf29cb503578af9ee8f2,코로나 때문에 요새 나가지를 못 하잖아. 답답하다.,sadness,neutral,0,sadness,1,neutral,0,neutral,0,sadness,1,23,male
5fbccb7ccb503578af9ee95c,응. 잘 되고 있어.더 이야기하고 싶어.,happiness,neutral,0,sadness,1,neutral,0,neutral,0,neutral,0,23,male
5fbcbf5e44697678c497bbb0,좋아. 너 말대로 한 번 해볼게.,sadness,neutral,0,angry,1,neutral,0,neutral,0,neutral,0,23,male
5fbcc1e24c55eb78bd7cea10,나 축하해줘. 기분이 너무 좋아.,happiness,sadness,1,neutral,0,happiness,1,neutral,0,neutral,0,23,male
5fbcc703576e9378b67ad069,뭐 그런 셈이지? 아 왜그래 또. 왤케 진지해?,neutral,neutral,0,neutral,0,disgust,2,sadness,1,sadness,1,23,male
5fbcc233cb503578af9ee917,아니. 너랑은 이제 안하고 싶은데?,happiness,neutral,0,neutral,0,neutral,0,neutral,0,disgust,1,23,male
5fbccc3d44697678c497bc12,아니. 더 이야기 안하고 싶어.,happiness,neutral,0,neutral,0,neutral,0,happiness,1,sadness,1,23,male
5fbcbf3c44697678c497bbaa,너는 요새 답답한 느낌 없어?,sadness,sadness,1,surprise,1,neutral,0,neutral,0,sadness,1,23,male
5fbcc224576e9378b67ad037,뭐라는 거야. 말을 좀 제대로 해봐.,happiness,angry,1,neutral,0,neutral,0,neutral,0,neutral,0,23,male
5fbcc83d4c55eb78bd7cea47,"아, 어떤 사고가 났더라고.",neutral,sadness,1,neutral,0,neutral,0,neutral,0,sadness,1,23,male
5fbcc79244697678c497bbff,오늘 짭새들이 몰려있길래 한번 쳐다봤어.,neutral,sadness,1,sadness,1,neutral,0,neutral,0,neutral,0,23,male
5fbcbe9844697678c497bba1,너 말대로 하는 것도 한 번 고려해볼게.,happiness,sadness,1,neutral,0,neutral,0,sadness,1,sadness,1,23,male
5fbcca454c55eb78bd7cea55,나도 무슨 일인지 잘 모르겠어.,neutral,neutral,0,sadness,1,sadness,1,happiness,1,sadness,1,23,male
5fbcc5a944697678c497bbf9,응. 맞아. 모든 일을 나한테만 시키는 거 같애.,angry,neutral,0,neutral,0,neutral,0,happiness,1,disgust,1,23,male
5fbcc1484c55eb78bd7cea07,다친 데는 없지. 걱정 안 해도 돼.,surprise,sadness,1,angry,1,neutral,0,neutral,0,neutral,0,23,male
5fbcbe4b44697678c497bb9c,우와. 드디어 이제까지 한 프로젝트가 끝났어. 너무 기뻐.,happiness,surprise,1,surprise,1,happiness,2,neutral,0,sadness,1,23,male
5fbcc4f4576e9378b67ad060,근데 방향제는 건강에 안 좋다고 들었는데.,disgust,sadness,1,sadness,1,neutral,0,neutral,0,sadness,1,23,male
5fbcc8b9576e9378b67ad072,오늘 짭새가 몰려있길래 궁금해서 한번 둘러봤어.,neutral,sadness,1,sadness,1,neutral,0,neutral,0,neutral,0,23,male
5fbcc4e44c55eb78bd7cea32,그래서 내가 지금 쓰레기를 버리고 있잖아. 냄새가 너무 심해.,disgust,neutral,0,angry,1,disgust,2,neutral,0,neutral,0,23,male
5fbcc2ff44697678c497bbdf,돈 많이 벌려고 주식 시작했지.,sadness,neutral,0,neutral,0,neutral,0,happiness,1,sadness,1,23,male
5fbcc4c7cb503578af9ee931,저번주에 먹었던 음식물 쓰레기가 아직도 쓰레기통에 남아있더라고.,disgust,sadness,1,sadness,2,sadness,2,neutral,0,sadness,1,23,male
5fbcc4b74c55eb78bd7cea30,쓰레기통에서 이상한 냄새가 나고 있어.,disgust,sadness,2,neutral,0,neutral,0,neutral,0,disgust,1,23,male
5fbccab7cb503578af9ee959,그러게. 나도 좀 많이 힘들 것 같네.,neutral,sadness,1,neutral,0,neutral,0,neutral,0,neutral,0,23,male
5fbcc01844697678c497bbb9,다행히 몸은 다친 데는 없는 거 같애.,fear,sadness,1,angry,1,neutral,0,neutral,0,sadness,1,23,male
5fbcc094576e9378b67ad021,내가 말했잖아. 향수 이벤트라고. 향수 이벤트.,happiness,neutral,0,neutral,0,disgust,2,neutral,0,disgust,1,23,male
5fbcc3124c55eb78bd7cea21,나는 증권 주로 들고 있어. 근데 잘 오르지가 않네. 오히려 폭락하고 있어.,sadness,neutral,0,neutral,0,neutral,0,happiness,1,neutral,0,23,male
5fbcc3f3576e9378b67ad053,그거 써봤는데 효과가 하나도 없어.,angry,neutral,0,neutral,0,sadness,1,happiness,1,disgust,1,23,male
5fbcc3da44697678c497bbeb,맞아. 미세먼지 때문에 감기도 걸렸어. 마스크도 써야되고. 힘들어 죽겠다 정말.,angry,sadness,1,neutral,0,sadness,2,happiness,1,disgust,1,23,male
5fbcb7ec576e9378b67acfbe,그렇게 한 게 맞는 거 같애.,disgust,sadness,1,neutral,0,neutral,0,neutral,0,neutral,0,23,male
5fbcc3b244697678c497bbe9,"아니, 화장실은 청소를 해도 깨끗해지지가 않아. 응?",angry,sadness,1,sadness,1,neutral,0,neutral,0,disgust,1,23,male
5fbcc0a6cb503578af9ee908,절대로 안 알려줄거야. 궁금해?,happiness,neutral,0,angry,1,neutral,0,neutral,0,neutral,0,23,male
5fbcc0c544697678c497bbc4,싫은데? 안 보여주고 싶은데?,happiness,neutral,0,sadness,1,neutral,0,neutral,0,neutral,0,23,male
5fbcbe6444697678c497bb9d,그렇다고 볼 수가 있지.,happiness,neutral,0,neutral,0,neutral,0,neutral,0,sadness,1,23,male
5fbcbfe2576e9378b67ad01c,저 대로변에 있는 삼성화재 있는 건물이야.,fear,neutral,0,neutral,0,neutral,0,happiness,1,sadness,1,23,male
5fbcca54576e9378b67ad078,경찰들이 많은 거 보니까 큰 일인 거 같애.,neutral,neutral,0,neutral,0,neutral,0,neutral,0,neutral,0,23,male
5fbcc137576e9378b67ad02a,아 목줄이 끊어져서 해피가 달려드는 거야. 맞어.,surprise,sadness,1,neutral,0,surprise,2,neutral,0,fear,1,23,male
5fbcc2f04c55eb78bd7cea20,나 요즘 주식 시작했어.,sadness,sadness,1,sadness,1,neutral,0,neutral,0,neutral,0,23,male
5fbcb76d576e9378b67acfbc,와 짜장면에서 벌레가 나왔다.,disgust,sadness,1,sadness,2,neutral,0,neutral,0,disgust,1,23,male
5fbcbfd2cb503578af9ee8fa,나 어떡하지? 지금 엘리베이터에 갇혔는데.,fear,neutral,0,neutral,0,neutral,0,neutral,0,neutral,0,23,male
5fbcc598cb503578af9ee941,"야, 혼자 천사인척 하지마.",angry,angry,1,neutral,0,neutral,0,neutral,0,neutral,0,23,male
5fbd192f44697678c497bcc4,몰라? 그냥 경찰차가 엄청 많았어.,neutral,surprise,1,surprise,1,neutral,0,surprise,1,neutral,0,37,female
5fbd0f94576e9378b67ad120,응! 해피도 찾았고. 괜찮아.,surprise,happiness,1,neutral,0,neutral,0,happiness,1,neutral,0,37,female
5fbd174e44697678c497bcc0,나 오늘 짭새가 몰려 있길래 신기해서 구경하고 왔어.,neutral,neutral,0,neutral,0,neutral,0,happiness,1,happiness,1,37,female
5fbd13ae44697678c497bcb9,나 요즘 주식을 시작했어.,sadness,neutral,0,angry,1,neutral,0,happiness,1,sadness,1,37,female
5fbd13be44697678c497bcba,친구가 추천해줘서 시작했어.,sadness,neutral,0,neutral,0,neutral,0,neutral,0,neutral,0,37,female
5fbd15dd44697678c497bcbd,뭐 그렇다고 할 수 있지. 너무 기분 좋다.,happiness,happiness,2,happiness,2,happiness,2,neutral,0,happiness,2,37,female
5fbd13d04c55eb78bd7ceaf9,그냥 사라는 것만 사서 잘 모르겠어.,sadness,neutral,0,sadness,1,neutral,0,neutral,0,neutral,0,37,female
5fbd099544697678c497bc9c,아 내말이. 짜증나.,angry,neutral,0,angry,1,disgust,2,neutral,0,disgust,2,37,female
5fbd09744c55eb78bd7ceae3,흐 화장실은 청소를 해도 곰팡이가 사라지지를 않아.,angry,angry,1,sadness,2,disgust,2,sadness,1,sadness,1,37,female
5fbd0784576e9378b67ad11c,응 알았어. 다음에 보여줄게.,happiness,happiness,1,neutral,0,happiness,1,happiness,1,happiness,1,37,female
5fbd152e4c55eb78bd7ceafe,무섭다구.,fear,fear,2,fear,2,neutral,0,neutral,0,disgust,2,37,female
5fbd19464c55eb78bd7ceb09,그래. 강도라도 들었을까?,neutral,surprise,1,surprise,1,neutral,0,happiness,1,neutral,0,37,female
5fbd0721cb503578af9ee9eb,완전 너무너무 마음에 들어. 너무 좋아.,happiness,happiness,1,happiness,2,neutral,0,happiness,1,happiness,2,37,female
5fbd0f73cb503578af9ee9ff,다행히 아무도 없었어.,surprise,neutral,0,neutral,0,neutral,0,happiness,1,neutral,0,37,female
5fbd16d9cb503578af9eea12,괜찮아. 빨리 나가서 버리고 올게!,disgust,neutral,0,sadness,1,neutral,0,happiness,1,happiness,1,37,female
5fbd0f5fcb503578af9ee9fe,나는 괜찮은데 그냥 조금 놀랐어.,surprise,neutral,0,neutral,0,neutral,0,neutral,0,sadness,1,37,female
5fbd0f3644697678c497bca7,아니 아까 해피 산책시키다가 엄청 놀랬어.,surprise,disgust,1,surprise,1,surprise,2,neutral,0,happiness,1,37,female
5fbd09abcb503578af9ee9ef,환기는 하고 있어. 그런데 너무 너무 창문이 작아.,angry,fear,1,sadness,1,neutral,0,surprise,1,disgust,1,37,female
5fbd09c2576e9378b67ad11f,효과가 있을까? 없을 것 같아.,angry,surprise,1,sadness,1,surprise,2,sadness,1,sadness,1,37,female
5fbd1779cb503578af9eea14,다들 짭새라고 하잖아!,neutral,disgust,1,angry,2,neutral,0,neutral,0,disgust,1,37,female
5fbd09db44697678c497bc9d,꼭 사야되는거야?,angry,surprise,1,angry,1,surprise,1,happiness,1,neutral,0,37,female
5fbd0b3fcb503578af9ee9f3,나 드디어 프로젝트 끝났어.,happiness,happiness,1,happiness,1,happiness,1,happiness,1,happiness,1,37,female
5fbd0b534c55eb78bd7ceae6,응. 이제 완전히 다 끝났어. 주말에 쉴 수 있겠다.,happiness,happiness,1,sadness,2,disgust,1,neutral,0,happiness,1,37,female
5fbd0b684c55eb78bd7ceae7,아니? 뭐 할지 잘 모르겠어. 그냥 기분이 너무 좋아.,happiness,neutral,0,neutral,0,neutral,0,happiness,1,happiness,1,37,female
5fbd0ba644697678c497bca0,친구들? 좋지. 그거 말고 다른거 뭐 없을까?,happiness,happiness,1,neutral,0,surprise,2,happiness,1,happiness,1,37,female
5fbd0bc14c55eb78bd7ceae8,여행? 너무 좋다. 어디가 좋을까?,happiness,neutral,0,surprise,1,surprise,1,neutral,0,happiness,1,37,female
5fbd1765cb503578af9eea13,길을 지나가는데 경찰차가 몰려있더라고.,neutral,neutral,0,sadness,1,neutral,0,happiness,1,neutral,0,37,female
5fbd0d04cb503578af9ee9fa,와 짜장면에서 벌레나왔다.,disgust,surprise,1,disgust,1,disgust,2,surprise,1,disgust,2,37,female
5fbd0d2e4c55eb78bd7ceaed,완전 별로였어.,disgust,surprise,1,angry,1,disgust,2,neutral,0,disgust,1,37,female
5fbd0d48cb503578af9ee9fb,너무 징그러워서 못 찍었어!,disgust,disgust,1,sadness,1,disgust,2,sadness,1,disgust,1,37,female
5fbd0d714c55eb78bd7ceaee,어 싫어! 무서워서 못 하겠어!,disgust,disgust,1,angry,1,disgust,2,neutral,0,disgust,1,37,female
5fbd0d9a44697678c497bca3,이거 환불해줄까?,disgust,neutral,0,surprise,2,sadness,1,happiness,1,neutral,0,37,female
5fbd0f4a4c55eb78bd7ceaf7,갑자기 해피가 목줄을 끊고 도망을 가는거야,surprise,surprise,1,disgust,1,surprise,2,happiness,1,fear,1,37,female
5fbd178f4c55eb78bd7ceb03,그런 건 아닌데. 그냥 신기해서.,neutral,angry,1,angry,1,neutral,0,neutral,0,disgust,1,37,female
5fbd06fe576e9378b67ad11b,백화점 향수 이벤트.,happiness,neutral,0,neutral,0,neutral,0,neutral,0,happiness,1,37,female
5fbd18a14c55eb78bd7ceb07,그래서 무슨 일인지 궁금했는데 아무도 안 가르쳐 주더라고.,neutral,neutral,0,angry,1,neutral,0,happiness,1,disgust,1,37,female
5fbd147c44697678c497bcbb,아무것도 하기 싫어.,sadness,sadness,1,sadness,1,sadness,1,sadness,1,sadness,1,37,female
5fbd146d576e9378b67ad129,언제 나갈 수 있을까?,sadness,sadness,1,sadness,1,sadness,2,sadness,1,sadness,1,37,female
5fbd15fb44697678c497bcbe,기록 갱신할려고 힘든줄도 모르고 열심히 뛰었어.,happiness,neutral,0,disgust,1,neutral,0,neutral,0,happiness,1,37,female
5fbd1a124c55eb78bd7ceb0d,회사 다니기 짜증나.,angry,angry,1,angry,1,disgust,2,happiness,1,disgust,1,37,female
5fbd188b4c55eb78bd7ceb06,그건 잘 모르겠어. 근데 엄청 많이 경찰차가 있었어. 너무 신기했어.,neutral,neutral,0,neutral,0,neutral,0,happiness,1,neutral,0,37,female
5fbd195d4c55eb78bd7ceb0a,일하는 거 보니까 힘들어 보이긴 하더라.,neutral,neutral,0,neutral,0,neutral,0,happiness,1,disgust,1,37,female
5fbd1a28cb503578af9eea18,나만 싫어하는 거 같애.,angry,angry,1,sadness,1,sadness,1,happiness,1,sadness,1,37,female
5fbd1a3acb503578af9eea19,나한테만 왜 이럴까?,angry,neutral,0,neutral,0,disgust,2,surprise,1,happiness,1,37,female
5fbd15cfcb503578af9eea10,십키로 마라톤 기록 갱신했어.,happiness,neutral,0,happiness,1,neutral,0,happiness,1,happiness,1,37,female
5fbd1877cb503578af9eea15,응. 길 지나가는데 경찰차가 엄청 많이 몰려있더라고.,neutral,surprise,1,disgust,1,neutral,0,neutral,0,neutral,0,37,female
5fbd1a52576e9378b67ad131,그 새끼한테 이야기할까? 짜증난다고?,angry,surprise,1,neutral,0,sadness,1,surprise,1,angry,1,37,female
5fbd18b74c55eb78bd7ceb08,응. 나는 좋아.,neutral,neutral,0,neutral,0,sadness,1,neutral,0,neutral,0,37,female
5fbd15becb503578af9eea0f,나 축하해줘! 기분 좋은 일 있어.,happiness,happiness,1,happiness,1,happiness,2,neutral,0,happiness,1,37,female
